66.249.64.60 bot - "2022-06-29 00:07:37" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.124 bot - "2022-06-29 00:19:24" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/51 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.46 bot - "2022-06-29 00:32:03" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/18/4/22 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.46 bot - "2022-06-29 00:33:20" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/16/36/219 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.104 bot - "2022-06-29 00:39:13" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/20/16/98 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.104 bot - "2022-06-29 00:44:34" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/29 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.99 bot - "2022-06-29 00:45:20" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/40/20/127 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.50 bot - "2022-06-29 00:51:09" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/29/8/68 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.48 bot - "2022-06-29 00:59:35" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/39 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.60 bot - "2022-06-29 01:08:52" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/47/26/161 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.34 bot - "2022-06-29 01:10:59" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.46 bot - "2022-06-29 01:17:09" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/50 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.62 bot - "2022-06-29 01:21:11" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/16/36/219 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.60 bot - "2022-06-29 01:21:38" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/16 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.62 bot - "2022-06-29 01:27:55" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.62 bot - "2022-06-29 01:32:56" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/47 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.46 bot - "2022-06-29 01:44:19" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/30/44/249 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.62 bot - "2022-06-29 01:46:46" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/26/10/70 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.124 bot - "2022-06-29 01:48:12" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/48/40/239 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.104 bot - "2022-06-29 02:00:45" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/29/8/68 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.60 bot - "2022-06-29 02:09:53" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/52 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.46 bot - "2022-06-29 02:11:13" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.124 bot - "2022-06-29 02:50:45" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
202.58.91.94 - - "2022-06-29 03:07:35" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/26 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
202.58.91.94 - - "2022-06-29 03:07:46" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/26/10/70 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
114.122.36.215 - - "2022-06-29 05:14:56" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/28/12/72 200 "Mozilla/5.0 (Linux; Android 12; SM-G990E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
114.122.36.215 - - "2022-06-29 05:15:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/28 200 "Mozilla/5.0 (Linux; Android 12; SM-G990E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
114.122.36.215 - - "2022-06-29 05:15:08" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/28 200 "Mozilla/5.0 (Linux; Android 12; SM-G990E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
114.122.36.215 - - "2022-06-29 05:15:16" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/28/12/72 200 "Mozilla/5.0 (Linux; Android 12; SM-G990E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
114.125.216.5 - - "2022-06-29 05:26:44" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (Linux; Android 11; Nokia G10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
142.132.248.82 bot - "2022-06-29 05:36:01" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/52 200 "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)"
