40.77.190.240 bot - "2024-03-24 00:00:18" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/72/52/307 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/112.0.0.0 Safari/537.36"
36.82.5.242 - - "2024-03-24 00:02:46" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/39 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
36.82.5.242 - - "2024-03-24 00:03:21" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/39/24/155 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
36.82.5.242 - - "2024-03-24 00:05:00" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/39/24/155 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
36.82.5.242 - - "2024-03-24 00:05:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/39 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
157.55.39.54 bot - "2024-03-24 00:09:45" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/19 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.8 bot - "2024-03-24 00:25:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/9 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.73 bot - "2024-03-24 00:40:06" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.167.1 bot - "2024-03-24 00:46:54" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/99 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.71.101 bot - "2024-03-24 00:51:04" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
2001:448a:1082:caae:f9c2:5d5b:d7d3:9d3c - - "2024-03-24 00:52:50" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/66 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0"
